城市,月份,住宅类型,面积段,环比,同比,定基,累计平均,来源URL
平顶山,2025-01,新建商品住宅,144m2以上,99.9,98.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
平顶山,2025-01,二手住宅,90m2及以下,99.9,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
平顶山,2025-01,二手住宅,90-144m2,99.7,95.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
平顶山,2025-01,二手住宅,144m2以上,99.6,93.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,新建商品住宅,全部,99.9,94.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,二手住宅,全部,99.7,92.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,新建商品住宅,90m2及以下,99.8,96.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,新建商品住宅,90-144m2,99.9,95.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,新建商品住宅,144m2以上,99.9,93.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,二手住宅,90m2及以下,99.8,92.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,二手住宅,90-144m2,99.6,92.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
宜昌,2025-01,二手住宅,144m2以上,99.5,91.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,新建商品住宅,全部,99.8,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,二手住宅,全部,99.2,89.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,新建商品住宅,90m2及以下,99.1,93.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,新建商品住宅,90-144m2,99.9,93.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,新建商品住宅,144m2以上,99.6,92.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,二手住宅,90m2及以下,99.4,89.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,二手住宅,90-144m2,99.2,89.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
襄阳,2025-01,二手住宅,144m2以上,98.5,91.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,新建商品住宅,全部,99.8,93.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,二手住宅,全部,99.8,93.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,新建商品住宅,90m2及以下,100.0,92.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,新建商品住宅,90-144m2,99.8,93.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,新建商品住宅,144m2以上,99.7,94.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,二手住宅,90m2及以下,99.6,93.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,二手住宅,90-144m2,99.8,93.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
岳阳,2025-01,二手住宅,144m2以上,99.7,94.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,新建商品住宅,全部,99.7,92.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,二手住宅,全部,99.3,90.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,新建商品住宅,90m2及以下,99.9,92.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,新建商品住宅,90-144m2,99.7,92.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,新建商品住宅,144m2以上,99.7,91.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,二手住宅,90m2及以下,99.3,90.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,二手住宅,90-144m2,99.4,90.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
常德,2025-01,二手住宅,144m2以上,99.1,90.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,新建商品住宅,全部,99.7,94.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,二手住宅,全部,99.8,93.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,新建商品住宅,90m2及以下,100.0,96.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,新建商品住宅,90-144m2,99.7,94.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,新建商品住宅,144m2以上,99.6,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,二手住宅,90m2及以下,100.0,92.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,二手住宅,90-144m2,99.9,92.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
韶关,2025-01,二手住宅,144m2以上,99.4,93.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,新建商品住宅,全部,99.9,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,二手住宅,全部,99.5,92.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,新建商品住宅,90m2及以下,99.5,93.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,新建商品住宅,90-144m2,100.0,93.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,新建商品住宅,144m2以上,99.7,93.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,二手住宅,90m2及以下,99.3,92.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,二手住宅,90-144m2,99.9,92.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
湛江,2025-01,二手住宅,144m2以上,99.2,92.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,新建商品住宅,全部,100.2,93.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,二手住宅,全部,99.4,89.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,新建商品住宅,90m2及以下,100.1,93.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,新建商品住宅,90-144m2,100.2,94.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,新建商品住宅,144m2以上,100.3,93.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,二手住宅,90m2及以下,99.4,89.8,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,二手住宅,90-144m2,99.2,89.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
惠州,2025-01,二手住宅,144m2以上,99.8,88.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,新建商品住宅,全部,99.8,96.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,二手住宅,全部,99.5,94.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,新建商品住宅,90m2及以下,99.8,97.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,新建商品住宅,90-144m2,99.8,96.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,新建商品住宅,144m2以上,99.7,96.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,二手住宅,90m2及以下,99.3,95.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,二手住宅,90-144m2,99.6,94.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
桂林,2025-01,二手住宅,144m2以上,99.5,93.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,新建商品住宅,全部,99.4,94.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,二手住宅,全部,99.7,94.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,新建商品住宅,90m2及以下,99.2,94.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,新建商品住宅,90-144m2,99.7,94.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,新建商品住宅,144m2以上,99.2,94.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,二手住宅,90m2及以下,99.6,95.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,二手住宅,90-144m2,99.7,94.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北海,2025-01,二手住宅,144m2以上,99.9,94.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,新建商品住宅,全部,100.2,96.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,二手住宅,全部,99.8,92.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,新建商品住宅,90m2及以下,100.2,97.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,新建商品住宅,90-144m2,100.3,96.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,新建商品住宅,144m2以上,100.2,97.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,二手住宅,90m2及以下,99.9,92.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,二手住宅,90-144m2,99.7,92.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
三亚,2025-01,二手住宅,144m2以上,99.7,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,新建商品住宅,全部,99.5,92.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,二手住宅,全部,99.7,92.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,新建商品住宅,90m2及以下,99.3,92.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,新建商品住宅,90-144m2,99.6,92.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,新建商品住宅,144m2以上,99.5,92.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,二手住宅,90m2及以下,99.5,92.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,二手住宅,90-144m2,99.8,91.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
泸州,2025-01,二手住宅,144m2以上,99.7,91.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,新建商品住宅,全部,99.7,97.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,二手住宅,全部,99.9,93.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,新建商品住宅,90m2及以下,99.7,96.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,新建商品住宅,90-144m2,99.6,97.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,新建商品住宅,144m2以上,99.9,96.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,二手住宅,90m2及以下,99.9,93.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,二手住宅,90-144m2,99.8,93.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
南充,2025-01,二手住宅,144m2以上,100.1,92.1,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,新建商品住宅,全部,100.1,96.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,二手住宅,全部,99.7,94.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,新建商品住宅,90m2及以下,100.3,96.2,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,新建商品住宅,90-144m2,100.0,96.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,新建商品住宅,144m2以上,100.2,96.6,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,二手住宅,90m2及以下,99.8,93.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,二手住宅,90-144m2,99.7,94.4,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
遵义,2025-01,二手住宅,144m2以上,99.7,94.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,新建商品住宅,全部,99.7,93.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,二手住宅,全部,99.8,92.3,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,新建商品住宅,90m2及以下,99.9,91.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,新建商品住宅,90-144m2,99.6,94.7,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,新建商品住宅,144m2以上,99.9,92.9,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,二手住宅,90m2及以下,99.8,92.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,二手住宅,90-144m2,99.7,92.5,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
大理,2025-01,二手住宅,144m2以上,100.0,92.0,,,https://www.stats.gov.cn/sj/zxfb/202502/t20250219_1958761.html
北京,2025-02,新建商品住宅,全部,100.1,94.5,,94.4,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,二手住宅,全部,100.0,97.1,,96.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,新建商品住宅,90m2及以下,99.9,93.5,,93.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,新建商品住宅,90-144m2,100.1,94.9,,94.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,新建商品住宅,144m2以上,100.2,94.9,,94.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,二手住宅,90m2及以下,99.8,97.0,,96.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,二手住宅,90-144m2,100.1,97.0,,96.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
北京,2025-02,二手住宅,144m2以上,100.2,97.4,,97.3,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,新建商品住宅,全部,99.7,97.2,,97.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,二手住宅,全部,99.6,94.5,,94.4,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,新建商品住宅,90m2及以下,99.9,96.2,,96.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,新建商品住宅,90-144m2,99.8,97.6,,97.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,新建商品住宅,144m2以上,99.5,97.2,,97.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,二手住宅,90m2及以下,99.9,94.5,,94.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,二手住宅,90-144m2,99.2,94.3,,94.4,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
天津,2025-02,二手住宅,144m2以上,99.5,95.6,,95.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,新建商品住宅,全部,99.7,96.0,,96.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,二手住宅,全部,99.8,93.0,,92.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,新建商品住宅,90m2及以下,99.8,95.8,,96.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,新建商品住宅,90-144m2,99.7,96.5,,96.7,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,新建商品住宅,144m2以上,99.6,95.1,,95.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,二手住宅,90m2及以下,99.8,92.7,,92.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,二手住宅,90-144m2,99.9,93.3,,93.0,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
石家庄,2025-02,二手住宅,144m2以上,99.7,92.8,,92.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,新建商品住宅,全部,100.1,101.2,,101.1,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,二手住宅,全部,99.4,95.6,,95.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,新建商品住宅,90m2及以下,100.0,101.8,,101.7,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,新建商品住宅,90-144m2,100.1,101.0,,100.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,新建商品住宅,144m2以上,100.1,101.2,,101.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,二手住宅,90m2及以下,99.4,96.1,,96.1,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,二手住宅,90-144m2,99.4,95.3,,95.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
太原,2025-02,二手住宅,144m2以上,99.2,94.7,,94.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,新建商品住宅,全部,99.4,93.9,,94.0,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,二手住宅,全部,99.6,88.8,,88.7,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,新建商品住宅,90m2及以下,99.4,95.0,,95.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,新建商品住宅,90-144m2,99.4,93.8,,93.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,新建商品住宅,144m2以上,99.3,93.7,,93.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,二手住宅,90m2及以下,99.4,88.9,,88.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,二手住宅,90-144m2,99.6,88.9,,88.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
呼和浩特,2025-02,二手住宅,144m2以上,99.8,88.4,,88.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,新建商品住宅,全部,100.2,97.2,,96.7,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,二手住宅,全部,99.7,93.4,,93.1,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,新建商品住宅,90m2及以下,100.8,96.5,,95.9,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,新建商品住宅,90-144m2,100.1,97.5,,97.2,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,新建商品住宅,144m2以上,100.0,97.2,,96.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,二手住宅,90m2及以下,99.7,92.9,,92.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,二手住宅,90-144m2,99.5,94.7,,94.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
沈阳,2025-02,二手住宅,144m2以上,99.9,91.8,,91.5,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,新建商品住宅,全部,100.3,95.0,,94.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,二手住宅,全部,99.3,90.7,,90.8,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,新建商品住宅,90m2及以下,100.5,96.8,,96.3,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,新建商品住宅,90-144m2,100.1,94.5,,94.0,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,新建商品住宅,144m2以上,100.4,93.8,,93.7,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
大连,2025-02,二手住宅,90m2及以下,99.5,91.6,,91.6,https://www.stats.gov.cn/sj/zxfb/202503/t20250317_1959009.html
